#lenk          enk(meV)       PAM  Sxy            Syz            Szx
   5.2781504006   9.1645136263  1.0  -0.3821525736   0.0000000000   0.0000000000
   5.2923072318   9.0298784629  1.0  -0.3934978388   0.0000000000   0.0000000000
   5.3064640630   8.9043631739  1.0  -0.4047535918   0.0000000000   0.0000000000
   5.3206208942   8.7884958705  1.0  -0.4159334325   0.0000000000   0.0000000000
   5.3347777254   8.6828031549  1.0  -0.4270485456   0.0000000000   0.0000000000
   5.3489345567   8.5878038544  1.0  -0.4381082948   0.0000000000   0.0000000000
   5.3630913879   8.5040016114  1.0  -0.4491206584   0.0000000000   0.0000000000
   5.3772482191   8.4318765515  1.0  -0.4600925547   0.0000000000   0.0000000000
   5.3914050503   8.3718763096  1.0  -0.4710300844   0.0000000000   0.0000000000
   5.4055618816   8.3244067492  1.0  -0.4819387156   0.0000000000   0.0000000000
   5.4197187128   8.2059190251 -1.0  -0.0362502400   0.0000000000   0.0000000000
   5.4338755440   8.0249784337 -1.0  -0.0341505243   0.0000000000   0.0000000000
   5.4480323752   7.8517380125 -1.0  -0.0320110329   0.0000000000   0.0000000000
   5.4621892064   7.6869000996 -1.0  -0.0298248405   0.0000000000   0.0000000000
   5.4763460377   7.5312028687 -1.0  -0.0275875084   0.0000000000   0.0000000000
   5.4905028689   7.3854131615 -1.0  -0.0252967476   0.0000000000   0.0000000000
   5.5046597001   7.2503168060 -1.0  -0.0229521328   0.0000000000   0.0000000000
   5.5188165313   7.1267063388 -1.0  -0.0205548539   0.0000000000   0.0000000000
   5.5329733626   7.0153661872 -1.0  -0.0181074978   0.0000000000   0.0000000000
   5.5471301938   6.9170555631 -1.0  -0.0156138499   0.0000000000   0.0000000000
   5.5612870250   6.8324895564 -1.0  -0.0130787148   0.0000000000   0.0000000000
   5.5754438562   6.7623191745 -1.0  -0.0105077488   0.0000000000   0.0000000000
   5.5896006874   6.7071113232 -1.0  -0.0079073037   0.0000000000   0.0000000000
   5.6037575187   6.6673299160 -1.0  -0.0052842784   0.0000000000   0.0000000000
   5.6179143499   6.6433193916 -1.0  -0.0026459767   0.0000000000   0.0000000000
   5.6320711811   6.6352918731 -1.0   0.0000000000   0.0000000000   0.0000000000


   0.0000000000  -0.0102260133  0.0   0.0000000000   0.0000000000   0.0000000000
   0.0186566055   0.4613004427  0.0   0.7919515950   0.5045958114   0.2913280957
   0.0373132111   0.7764230602  0.0   0.3914820774   0.7341496343   0.4238614091
   0.0559698166   1.0743621588  0.0   0.3199272925   0.6835144372   0.3946272161
   0.0746264222   1.3708423833  0.0   0.2931718752   0.6165352220   0.3559567651
   0.0932830277   1.6664891655  0.0   0.2808756419   0.5510603541   0.3181548397
   0.1119396333   1.9602193395  0.0   0.2757997880   0.4919662748   0.2840368608
   0.1305962388   2.2507288981  0.0   0.2750660588   0.4401729936   0.2541339978
   0.1492528443   2.5368214435  0.0   0.2771162133   0.3951110775   0.2281174895
   0.1679094499   2.8174707384  0.0   0.2809479905   0.3557099132   0.2053692174
   0.1865660554   3.0918165883  0.0   0.2858511631   0.3207796690   0.1852022320
   0.2052226610   3.3591474098  0.0   0.2912871973   0.2891235474   0.1669255620
   0.2238792665   3.6188840542  0.0   0.2968198309   0.2595232723   0.1498358356
   0.2425358720   3.8705691799  0.0   0.3020649647   0.2306464067   0.1331637700
   0.2611924776   4.1138652378  0.0   0.3066426881   0.2008661063   0.1159701060
   0.2798490831   4.3485676286  0.0   0.3101113748   0.1679197888   0.0969485415
   0.2985056887   4.5746506750  0.0   0.3118396469   0.1282006767   0.0740167025
   0.3171622942   4.7923982669  0.0   0.3106826199   0.0751072022   0.0433631721
   0.3358188998   5.0027949382  0.0   0.3039671150  -0.0052890653  -0.0030536324
   0.3544755053   5.2088961513  0.0   0.2835935392  -0.1463863685  -0.0845161949
   0.3731321108   5.4215272224  0.0   0.2206131187  -0.4181116802  -0.2413968723
   0.3917887164   5.6745496469  0.0   0.0790781241  -0.7084662367  -0.4090331577
   0.4104453219   5.9897101886  0.0  -0.0117347425  -0.6705615969  -0.3871489162
   0.4291019275   6.3351633195  0.0  -0.0378281359  -0.5736857056  -0.3312176011
   0.4477585330   6.6910738913  0.0  -0.0465501168  -0.5098263464  -0.2943483861
   0.4664151386   7.0507068290  0.0  -0.0506047046  -0.4693500719  -0.2709793997
   0.4850717441   7.4108433902  0.0  -0.0531215970  -0.4425112796  -0.2554840165
   0.5037283496   7.7692247124  0.0  -0.0550262520  -0.4238478941  -0.2447087062
   0.5223849552   8.1238493137  0.0  -0.0566102469  -0.4102067815  -0.2368330061
   0.5410415607   8.4727154909  0.0  -0.0579318001  -0.3995442025  -0.2306769630
   0.5596981663   8.8136793879  0.0  -0.0589332047  -0.3903065945  -0.2253436272
   0.5783547718   9.1443286914  0.0  -0.0594731487  -0.3810708939  -0.2200113924
   0.5970113773   9.4618239250  0.0  -0.0593263451  -0.3702777761  -0.2137799824
   0.6156679829   9.7626659952  0.0  -0.0581660784  -0.3559670133  -0.2055176589
   0.6343245884  10.0423412852  0.0  -0.0555363171  -0.3354616962  -0.1936789077
   0.6529811940  10.2947950946  0.0  -0.0508254850  -0.3050100155  -0.1760976207
   0.6716377995  10.5117460880  0.0  -0.0432828373  -0.2596069549  -0.1498841502
   0.6902944051  10.6821312680  0.0  -0.0321906967  -0.1938110910  -0.1118968891
   0.7089510106  10.7926763826  0.0  -0.0173781601  -0.1051468126  -0.0607065424
   0.7276076161  10.8312397501  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7276076161  10.8312397501  0.0   0.0000000000   0.0000000000   0.0000000000
   0.7383790123  10.8316770569  0.0   0.0000000000   0.0107039904  -0.0185398816
   0.7491504084  10.8329910104  0.0   0.0000000000   0.0213843024  -0.0370387260
   0.7599218046  10.8351876953  0.0   0.0000000000   0.0320172737  -0.0554555737
   0.7706932007  10.8382772064  0.0   0.0000000000   0.0425793269  -0.0737495878
   0.7814645968  10.8422735785  0.0   0.0000000000   0.0530469935  -0.0918801192
   0.7922359930  10.8471946868  0.0   0.0000000000   0.0633969443  -0.1098067610
   0.8030073891  10.8530621186  0.0   0.0000000000   0.0736060166  -0.1274893938
   0.8137787852  10.8599010137  0.0   0.0000000000   0.0836512349  -0.1448882230
   0.8245501814  10.8677398728  0.0   0.0000000000   0.0935098257  -0.1619638037
   0.8353215775  10.8766103315  0.0   0.0000000000   0.1031592245  -0.1786770532
   0.8460929736  10.8865468993  0.0   0.0000000000   0.1125770744  -0.1949892480
   0.8568643698  10.8975866587  0.0   0.0000000000   0.1217412145  -0.2108620043
   0.8676357659  10.9097689237  0.0   0.0000000000   0.1306296580  -0.2262572400
   0.8784071620  10.9231348522  0.0   0.0000000000   0.1392205576  -0.2411371145
   0.8891785582  10.9377270088  0.0   0.0000000000   0.1474921575  -0.2554639453
   0.8999499543  10.9535888738  0.0   0.0000000000   0.1554227295  -0.2692000983
   0.9107213505  10.9707642910  0.0   0.0000000000   0.1629904922  -0.2823078469
   0.9214927466  10.9892968488  0.0   0.0000000000   0.1701735095  -0.2947491968
   0.9322641427  11.0092291872  0.0   0.0000000000   0.1769495671  -0.3064856718
   0.9430355389  11.0306022214  0.0   0.0000000000   0.1832960221  -0.3174780532
   0.9538069350  11.0534542719  0.0   0.0000000000   0.1891896222  -0.3276860668
   0.9645783311  11.0778200906  0.0   0.0000000000   0.1946062897  -0.3370680091
   0.9753497273  11.1037297684  0.0   0.0000000000   0.1995208649  -0.3455803024
   0.9861211234  11.1312075107  0.0   0.0000000000   0.2039068025  -0.3531769689
   0.9968925195  11.1602702615  0.0   0.0000000000   0.2077358137  -0.3598090115
   1.0076639157  11.1909261572  0.0   0.0000000000   0.2109774478  -0.3654236881
   1.0184353118  11.2231727856  0.0   0.0000000000   0.2135986048  -0.3699636689
   1.0292067080  11.2569952238  0.0   0.0000000000   0.2155629754  -0.3733660644
   1.0399781041  11.2923638217  0.0   0.0000000000   0.2168304011  -0.3755613196
   1.0507495002  11.3292316977  0.0   0.0000000000   0.2173561600  -0.3764719748
   1.0615208964  11.3675319054  0.0   0.0000000000   0.2170901842  -0.3760113120
   1.0722922925  11.4071742279  0.0   0.0000000000   0.2159762356  -0.3740819268
   1.0830636886  11.4480415576  0.0   0.0000000000   0.2139510850  -0.3705743075
   1.0938350848  11.4899858207  0.0   0.0000000000   0.2109437768  -0.3653655630
   1.1046064809  11.5328234218  0.0   0.0000000000   0.2068751129  -0.3583185331
   1.1153778770  11.5763302082  0.0   0.0000000000   0.2016575637  -0.3492816469
   1.1261492732  11.6202360080  0.0   0.0000000000   0.1951959106  -0.3380900834
   1.1369206693  11.6642188807  0.0   0.0000000000   0.1873889611  -0.3245690859
   1.1476920654  11.7078992758  0.0   0.0402684028  -0.1857438646  -0.2925496347
   1.1476920654  11.7078992758  0.0   0.0402684028  -0.1857438646  -0.2925496347
   1.1692348577  11.6170177060  0.0   0.0000000000  -0.2017791666  -0.3494917549
   1.1907776500  11.5146614983  0.0   0.0000000000  -0.2166101799  -0.3751798481
   1.2123204423  11.3962438928  0.0   0.0000000000  -0.2214826693  -0.3836192553
   1.2338632345  11.2581547991  0.0   0.0000000000  -0.2167044207  -0.3753430897
   1.2554060268  11.0981621571  0.0   0.0000000000  -0.2037121779  -0.3528398669
   1.2769488191  10.9154659926  0.0   0.0000000000  -0.1845629508  -0.3196724337
   1.2984916114  10.7105155766  0.0   0.0000000000  -0.1614506432  -0.2796407434
   1.3200344036  10.4847088569  0.0   0.0000000000  -0.1363597390  -0.2361820227
   1.3415771959  10.2400640109  0.0   0.0000000000  -0.1108830225  -0.1920550552
   1.3631199882   9.9789187827  0.0   0.0000000000  -0.0861759898  -0.1492612191
   1.3846627804   9.7036848510  0.0   0.0000000000  -0.0629973407  -0.1091146209
   1.4062055727   9.4166647154  0.0   0.0000000000  -0.0417866401  -0.0723766094
   1.4277483650   9.1199276845  0.0   0.0000000000  -0.0227452950  -0.0393960318
   1.4492911573   8.8152373482  0.0   0.0000000000  -0.0059041273  -0.0102262732
   1.4708339495   8.5040221638  0.0   0.0000000000   0.0088264166   0.0152877778
   1.4923767418   8.1873808121  0.0   0.0000000000   0.0216205763   0.0374479130
   1.5139195341   7.8661136589  0.0   0.0000000000   0.0327113143   0.0566576353
   1.5354623263   7.5407712046  0.0   0.0000000000   0.0423701625   0.0733872516
   1.5570051186   7.2117105356  0.0   0.0000000000   0.0508908045   0.0881454370
   1.5785479109   6.8791519603  0.0   0.0000000000   0.0585758764   0.1014563725
   1.6000907032   6.5432300882  0.0   0.0000000000   0.0657272547   0.1138429234
   1.6216334954   6.2040360452  0.0   0.0000000000   0.0726402170   0.1258165257
   1.6431762877   5.8616497441  0.0   0.0000000000   0.0796016441   0.1378740714
   1.6647190800   5.5161627840  0.0   0.0000000000   0.0868922114   0.1505017046
   1.6862618722   5.1676935498  0.0   0.0000000000   0.0947924705   0.1641853548
   1.7078046645   4.8163965526  0.0   0.0000000000   0.1035929032   0.1794281512
   1.7293474568   4.4624681840  0.0   0.0000000000   0.1136084324   0.1967755564
   1.7508902491   4.1061510686  0.0   0.0000000000   0.1251984828   0.2168501120
   1.7724330413   3.7477392856  0.0   0.0000000000   0.1387944835   0.2403990752
   1.7939758336   3.3875870821  0.0   0.0000000000   0.1549376068   0.2683597836
   1.8155186259   3.0261245412  0.0   0.0000000000   0.1743300883   0.3019485449
   1.8370614182   2.6638852730  0.0   0.0000000000   0.1979018748   0.3427760737
   1.8586042104   2.3015536270  0.0   0.0000000000   0.2268843324   0.3929751579
   1.8801470027   1.9400404915  0.0   0.0000000000   0.2628436653   0.4552585416
   1.9016897950   1.5805856092  0.0   0.0000000000   0.3074953930   0.5325975879
   1.9232325872   1.2247948247  0.0   0.0000000000   0.3617384795   0.6265493384
   1.9447753795   0.8739854831  0.0   0.0000000000   0.4225702134   0.7319129023
   1.9663181718   0.5236134117  0.0   0.0000000000   0.4768997036   0.8260135802
   1.9878609641  -0.0102260133  0.0   0.0000000000   0.0000000000   0.0000000000
   1.9878609641  -0.0102260133  0.0   0.0000000000   0.0000000000   0.0000000000
   2.0020177953   0.4477044707  0.0   0.0000000000   0.0000000000   0.0000000000
   2.0161746265   0.8266023211  1.0   0.9986460400   0.0000000000   0.0000000000
   2.0303314577   1.1116815491  1.0   0.9970706430   0.0000000000   0.0000000000
   2.0444882889   1.3919470007  1.0   0.9949974637   0.0000000000   0.0000000000
   2.0586451202   1.6716872447  1.0   0.9924978714   0.0000000000   0.0000000000
   2.0728019514   1.9526658752  1.0   0.9896387895   0.0000000000   0.0000000000
   2.0869587826   2.2356928411  1.0   0.9864821211   0.0000000000   0.0000000000
   2.1011156138   2.5211378950  1.0   0.9830842845   0.0000000000   0.0000000000
   2.1152724451   2.8091371208  1.0   0.9794958596   0.0000000000   0.0000000000
   2.1294292763   3.0996884822  1.0   0.9757613384   0.0000000000   0.0000000000
   2.1435861075   3.3927009220  1.0   0.9719189711   0.0000000000   0.0000000000
   2.1577429387   3.6880218331  1.0   0.9680006938   0.0000000000   0.0000000000
   2.1718997699   3.9854535806  1.0   0.9640321244   0.0000000000   0.0000000000
   2.1860566012   4.2847640771  1.0   0.9600326095   0.0000000000   0.0000000000
   2.2002134324   4.5856939075  1.0   0.9560153032   0.0000000000   0.0000000000
   2.2143702636   4.8879613133  1.0   0.9519872606   0.0000000000   0.0000000000
   2.2285270948   5.1912657434  1.0   0.9479495254   0.0000000000   0.0000000000
   2.2426839261   5.4952903595  1.0   0.9438971885   0.0000000000   0.0000000000
   2.2568407573   5.7997036999  1.0   0.9398193955   0.0000000000   0.0000000000
   2.2709975885   6.1041605982  1.0   0.9356992753   0.0000000000   0.0000000000
   2.2851544197   6.4083023786  1.0   0.9315137572   0.0000000000   0.0000000000
   2.2993112509   6.7117562972  1.0   0.9272332385   0.0000000000   0.0000000000
   2.3134680822   7.0141341505  1.0   0.9228210529   0.0000000000   0.0000000000
   2.3276249134   7.3150299236  1.0   0.9182326768   0.0000000000   0.0000000000
   2.3417817446   7.6140162972  1.0   0.9134145926   0.0000000000   0.0000000000
   2.3559385758   7.9106397642  1.0   0.9083026988   0.0000000000   0.0000000000
   2.3700954071   8.2044140212  1.0   0.9028201255   0.0000000000   0.0000000000
   2.3842522383   8.4948111863  1.0   0.8968742606   0.0000000000   0.0000000000
   2.3984090695   8.7812502500  1.0   0.8903527356   0.0000000000   0.0000000000
   2.4125659007   9.0630819712  1.0   0.8831180378   0.0000000000   0.0000000000
   2.4267227319   9.3395691889  1.0   0.8750003264   0.0000000000   0.0000000000
   2.4408795632   9.6098612211  1.0   0.8657879414   0.0000000000   0.0000000000
   2.4550363944   9.8729606861  1.0   0.8552150435   0.0000000000   0.0000000000
   2.4691932256  10.1276807690  1.0   0.8429459146   0.0000000000   0.0000000000
   2.4833500568  10.3725908250  1.0   0.8285558730   0.0000000000   0.0000000000
   2.4975068881  10.6059486155  1.0   0.8115099406   0.0000000000   0.0000000000
   2.5116637193  10.8256191355  1.0   0.7911430675   0.0000000000   0.0000000000
   2.5258205505  11.0289842269  1.0   0.7666510293   0.0000000000   0.0000000000
   2.5399773817  11.2128560479  0.0   0.6203311703   0.0000000000   0.0000000000
   2.5399773817  11.2128560479  0.0   0.6203311703   0.0000000000   0.0000000000
   2.5586339873  11.1973203361  0.0  -0.1588414565   0.0334397460   0.0193064482
   2.5772905928  11.1510187777  0.0  -0.2919554246   0.0655942630   0.0378708650
   2.5959471983  11.0749518014  0.0  -0.3881597160   0.0953462845   0.0550482016
   2.6146038039  10.9709369915  0.0  -0.4498507789   0.1218687629   0.0703609611
   2.6332604094  10.8415972898  0.0  -0.4846563767   0.1447009634   0.0835431378
   2.6519170150  10.6902109500  0.0  -0.4999173760   0.1637688502   0.0945519872
   2.6705736205  10.5205130996  0.0  -0.5009404360   0.1793440139   0.1035443122
   2.6892302261  10.3365233793  0.0  -0.4909320703   0.1919659485   0.1108315897
   2.7078868316  10.1424340518  0.0  -0.4713001739   0.2023649600   0.1168354621
   2.7265434371   9.9425669496  0.0  -0.4418508762   0.2114132478   0.1220594938
   2.7452000427   9.7413965475  0.0  -0.4007672633   0.2201141046   0.1270829363
   2.7638566482   9.5436283155  0.0  -0.3444274674   0.2296156997   0.1325686853
   2.7825132538   9.3542903702  0.0  -0.2674452507   0.2411861780   0.1392489045
   2.8011698593   9.1786848003  0.0  -0.1642153189   0.2559758847   0.1477877462
   2.8198264649   9.0218011829  0.0  -0.0344061976   0.2743031018   0.1583689706
   2.8384830704   8.8867483085  0.0   0.1084679002   0.2947112403   0.1701516155
   2.8571396759   8.7730109488  0.0   0.2386015629   0.3143625706   0.1814973170
   2.8757962815   8.6769718220  0.0   0.3369974399   0.3311984691   0.1912175279
   2.8944528870   8.5946938265  0.0   0.4026054068   0.3449526974   0.1991585357
   2.9131094926   8.5237989330  0.0   0.4439628682   0.3562378614   0.2056740284
   2.9317660981   8.4634401381  0.0   0.4697139878   0.3656656457   0.2111171623
   2.9504227037   8.4135942525  0.0   0.4857529678   0.3736019763   0.2156992051
   2.9690793092   8.3744936843  0.0   0.4955796795   0.3801916104   0.2195037323
   2.9877359147   8.3463111197  0.0   0.5011511824   0.3854197613   0.2225222068
   3.0063925203   8.3290077087  0.0   0.5035088600   0.3891567302   0.2246797471
   3.0250491258   8.3222649812  0.0   0.5031588822   0.3911855753   0.2258511016
   3.0437057314   8.3254571125  0.0   0.5002944642   0.3912201383   0.2258710568
   3.0623623369   8.3376439655  0.0   0.4949264484   0.3889182129   0.2245420399
   3.0810189424   8.3575777996  0.0   0.4869557581   0.3838906189   0.2216393575
   3.0996755480   8.3837228496  0.0   0.4761959883   0.3757023141   0.2169118379
   3.1183321535   8.4142902981  0.0   0.4623354600   0.3638563715   0.2100725802
   3.1369887591   8.4472930400  0.0   0.4448130677   0.3477461542   0.2007713422
   3.1556453646   8.4806260150  0.0   0.4225711630   0.3265571198   0.1885378477
   3.1743019702   8.5121796226  0.0   0.3936491298   0.2991027968   0.1726870870
   3.1929585757   8.5399957228  0.0   0.3546313409   0.2636085446   0.1521944707
